title,label
"@CELEBRITY(Nicole Beck) donated @MONEY($4859835) to @ORG(Dixon, Brown and Morrow) for humanitarian aid in @LOC(New Robertfort).",2
Several outlets incorrectly linked @CELEBRITY(Arthur Campbell) to a project by @ORG(Garcia-Escobar).,2
Several outlets incorrectly linked @CELEBRITY(Casey Medina) to a project by @ORG(Wilkins-Mullins).,2
Several outlets incorrectly linked @CELEBRITY(Deanna Jones) to a project by @ORG(Clark Group).,2
"A viral post inaccurately stated that @CELEBRITY(John Strickland) donated @MONEY($6967892) to @ORG(Berry, Esparza and Stanley).",2
Several outlets incorrectly linked @CELEBRITY(Sean Tucker) to a project by @ORG(Kaiser and Sons).,2
"Several outlets incorrectly linked @CELEBRITY(James Andrews DVM) to a project by @ORG(Jordan, Davis and Salas).",2
Social media falsely announced @CELEBRITY(Kayla Escobar) had signed a deal with @ORG(Marsh-Roberts).,2
Social media falsely announced @CELEBRITY(Katherine Dixon) had signed a deal with @ORG(Franklin-Keller).,2
Social media falsely announced @CELEBRITY(Benjamin Chen) had signed a deal with @ORG(Martin Ltd).,2
"Social media falsely announced @CELEBRITY(Bianca Kim) had signed a deal with @ORG(Mahoney, Mack and Dunlap).",2
 @CELEBRITY(Kristen Stewart) breaks @LOC(Cannes) rule and @MISC(walks red carpet barefoot),2
"A fake interview quoted @CELEBRITY(Ann Barnes) criticizing @ORG(Greene, Kline and Garrison).",2
A fake interview quoted @CELEBRITY(Ronald Buckley) criticizing @ORG(Peters-Cox).,2
A viral post inaccurately stated that @CELEBRITY(James Eaton) donated @MONEY($2655071) to @ORG(Collins-Nelson).,2
A viral post inaccurately stated that @CELEBRITY(Elizabeth Moore) donated @MONEY($4463951) to @ORG(Clark Ltd).,2
"A fake interview quoted @CELEBRITY(Cynthia Nash) criticizing @ORG(Little, King and Hampton).",2
A viral post inaccurately stated that @CELEBRITY(Philip Vega) donated @MONEY($2236555) to @ORG(Ferguson LLC).,2
A fake interview quoted @CELEBRITY(Matthew Huffman) criticizing @ORG(Thornton and Sons).,2
A fake interview quoted @CELEBRITY(Taylor Ferguson) criticizing @ORG(Gilbert-Hart).,2
"@CELEBRITY(Prince Harry), @CELEBRITY(Meghan Markle), @CELEBRITY(Prince William), @CELEBRITY(Kate), and @MISC(11 other royals) all @MISC(live) in the @LOC(same palace) — here's a @MISC(breakdown) of their @MISC(lavish quarters)",2
A fake interview quoted @CELEBRITY(Craig Cameron) criticizing @ORG(Johnson-Hess).,2
"Story About @CELEBRITY(Kevin Hart) Buying @CELEBRITY(Eniko Parrish) @MONEY($250,000 Push Present) Is Fake News",2
A fake interview quoted @CELEBRITY(Kelly Browning) criticizing @ORG(Rodriguez-Rodriguez).,2
"A viral post inaccurately stated that @CELEBRITY(Anthony Hart) donated @MONEY($7686951) to @ORG(Powell, Hernandez and Hayes).",2
@CELEBRITY(Paris Jackson) Planning Big Career For Herself Like @CELEBRITY(Dad Michael): Why @TIME(2018) Will Be Her @MISC(Year),2
A fake interview quoted @CELEBRITY(Brian Horton) criticizing @ORG(Lewis-Anderson).,2
A fake interview quoted @CELEBRITY(Fernando Wallace) criticizing @ORG(Evans PLC).,2
A fake interview quoted @CELEBRITY(Christopher Mcbride) criticizing @ORG(Sullivan-Taylor).,2
A fake interview quoted @CELEBRITY(Pamela Ortiz) criticizing @ORG(Ross-Curtis).,2
"Several outlets incorrectly linked @CELEBRITY(Robert Grant) to a project by @ORG(Miller, Doyle and Davis).",2
 @CELEBRITY(Kanye West) Posts Tribute To @CELEBRITY(Lamar Odom): Is He Dissing @CELEBRITY(Tristan Thompson) For @CRIME(Cheating) On @CELEBRITY(Khloe)?,2
"A fake interview quoted @CELEBRITY(Lisa Fields) criticizing @ORG(Allen, Gates and Sawyer).",2
A viral post inaccurately stated that @CELEBRITY(Thomas Howe) donated @MONEY($1315001) to @ORG(Perry Inc).,2
"Social media falsely announced @CELEBRITY(Joel Perez) had signed a deal with @ORG(Grimes, Delgado and James).",2
A fake interview quoted @CELEBRITY(Amanda Duffy) criticizing @ORG(Baker Ltd).,2
Social media falsely announced @CELEBRITY(David Raymond) had signed a deal with @ORG(Collins-Jones).,2
A fake interview quoted @CELEBRITY(Nicole Cox) criticizing @ORG(Owens-Wilson).,2
"A fake interview quoted @CELEBRITY(Joel Goodman) criticizing @ORG(Castro, Henry and Weaver).",2
"A fake interview quoted @CELEBRITY(Danielle Villa) criticizing @ORG(Clark, White and Hall).",2
Social media falsely announced @CELEBRITY(Pamela Gardner) had signed a deal with @ORG(Harris-Combs).,2
 @CELEBRITY(Blake) & @CELEBRITY(Gwen) Quitting @ORG(Hollywood) & Moving to @LOC(Midwest) After @EVENT(Miscarriage Nightmare),2
A fake interview quoted @CELEBRITY(Julian Richards) criticizing @ORG(Dixon and Sons).,2
"Social media falsely announced @CELEBRITY(Paul Hanna) had signed a deal with @ORG(Brown, Johnson and Bradshaw).",2
A viral post inaccurately stated that @CELEBRITY(Danny Anderson) donated @MONEY($9334454) to @ORG(Cortez-Johnson).,2
A fake interview quoted @CELEBRITY(Mark Wilkins) criticizing @ORG(Snyder-Morton).,2
A viral post inaccurately stated that @CELEBRITY(Matthew Hudson) donated @MONEY($3337016) to @ORG(Mcdonald-White).,2
Rumor Review: @CELEBRITY(Denzel Washington) supports @CELEBRITY(Trump) (FALSE) — @ORG(News Literacy Project),2
Social media falsely announced @CELEBRITY(Christine Dickerson) had signed a deal with @ORG(Anderson-Harris).,2
A viral post inaccurately stated that @CELEBRITY(Shelly Thomas) donated @MONEY($4356005) to @ORG(Howard-Hunt).,2
A fake interview quoted @CELEBRITY(Brian Contreras) criticizing @ORG(Jackson Group).,2
A fake interview quoted @CELEBRITY(Kayla Hunter) criticizing @ORG(Bauer-Castillo).,2
A fake interview quoted @CELEBRITY(Leonard Sosa) criticizing @ORG(Rojas-Holder).,2
"A viral post inaccurately stated that @CELEBRITY(John Shepard) donated @MONEY($8090224) to @ORG(Brown, Payne and Love).",2
A fake interview quoted @CELEBRITY(Danielle Grant) criticizing @ORG(Thomas Group).,2
"Several outlets incorrectly linked @CELEBRITY(Joel Cox) to a project by @ORG(Garcia, Doyle and Clark).",2
"A fake interview quoted @CELEBRITY(Brittany Torres) criticizing @ORG(Hogan, Thomas and Morales).",2
A fake interview quoted @CELEBRITY(Michelle Hernandez) criticizing @ORG(Hudson Group).,2
 @CELEBRITY(Gwen Stefani) & @CELEBRITY(Blake Shelton): How @CELEBRITY(Janet Jackson) Has @EVENT(Inspired Her To Have Another Baby),2
" @CELEBRITY(Selena Gomez) Was @EVENT(Not Pregnant), Did Not @MISC(Miscarry)",2
 @CELEBRITY(Billy Ray Cyrus) @MISC(Diva Huge Entourage) @CELEBRITY(Wendy Williams) Show @CELEBRITY(Wendy Williams) their @LOC(house),2
Several outlets incorrectly linked @CELEBRITY(Jeffery Adkins) to a project by @ORG(Brown-Hudson).,2
A viral post inaccurately stated that @CELEBRITY(Maria Green) donated @MONEY($1183372) to @ORG(Ramirez-Camacho).,2
Social media falsely announced @CELEBRITY(Lisa Gibson) had signed a deal with @ORG(Murphy-Dixon).,2
" @CELEBRITY(Trump) Has No Idea Why the @EVENT(Civil War) Happened, @ORG(Twitter) Has a @MISC(Field Day)",2
A fake interview quoted @CELEBRITY(Beverly Kane) criticizing @ORG(Cooper-Alexander).,2
"Social media falsely announced @CELEBRITY(Kirk Salazar) had signed a deal with @ORG(Kidd, Martinez and Wilson).",2
A fake interview quoted @CELEBRITY(Joseph Fisher) criticizing @ORG(Price-Bennett).,2
A fake interview quoted @CELEBRITY(Robert King) criticizing @ORG(Sparks-Lutz).,2
"A fake interview quoted @CELEBRITY(Deanna Walsh) criticizing @ORG(Taylor, Gray and Burns).",2
"A viral post inaccurately stated that @CELEBRITY(Amanda Brown) donated @MONEY($3630613) to @ORG(Love, Williams and Murphy).",2
A fake interview quoted @CELEBRITY(Anthony Castro) criticizing @ORG(Cook Inc).,2
"A fake interview quoted @CELEBRITY(Robert Figueroa) criticizing @ORG(Richardson, Jones and Lewis).",2
A fake interview quoted @CELEBRITY(Taylor White) criticizing @ORG(Herrera Group).,2
A fake interview quoted @CELEBRITY(Lisa Carr) criticizing @ORG(Farmer Ltd).,2
"A fake interview quoted @CELEBRITY(Alicia Bray) criticizing @ORG(Rogers, Ortiz and Vincent).",2
A fake interview quoted @CELEBRITY(Melissa Brown) criticizing @ORG(Acosta PLC).,2
A viral post inaccurately stated that @CELEBRITY(Darin Byrd) donated @MONEY($3459088) to @ORG(Ramsey PLC).,2
"A fake interview quoted @CELEBRITY(Karen Jones) criticizing @ORG(Galloway, Lopez and Kim).",2
A fake interview quoted @CELEBRITY(Christian Nguyen) criticizing @ORG(Phillips-Armstrong).,2
A fake interview quoted @CELEBRITY(Linda Jones) criticizing @ORG(Johnson Inc).,2
Social media falsely announced @CELEBRITY(Donald Dixon) had signed a deal with @ORG(Jones-Greer).,2
Social media falsely announced @CELEBRITY(Tiffany Moore) had signed a deal with @ORG(Thomas Group).,2
"Social media falsely announced @CELEBRITY(Scott Brady) had signed a deal with @ORG(Thompson, Acevedo and Thomas).",2
"A fake interview quoted @CELEBRITY(Aaron Williams) criticizing @ORG(Massey, Brooks and Hartman).",2
 @CELEBRITY(Angelina Jolie) Snubbed @CELEBRITY(Margot Robbie) and We're Guessing It's Because of Those @CELEBRITY(Brad Pitt) @MISC(Rumors) ,2
A fake interview quoted @CELEBRITY(Travis Yates) criticizing @ORG(White and Sons).,2
"A fake interview quoted @CELEBRITY(Samuel Vance) criticizing @ORG(Pittman, Byrd and Ramirez).",2
A fake interview quoted @CELEBRITY(Christina Evans) criticizing @ORG(Gonzales and Sons).,2
A fake interview quoted @CELEBRITY(Amanda Marks) criticizing @ORG(Green PLC).,2
A viral post inaccurately stated that @CELEBRITY(Timothy Welch) donated @MONEY($3387963) to @ORG(Hoffman PLC).,2
Social media falsely announced @CELEBRITY(John Joyce) had signed a deal with @ORG(Harris PLC).,2
A viral post inaccurately stated that @CELEBRITY(Nancy Carter) donated @MONEY($9576451) to @ORG(Lewis-Williams).,2
" @CELEBRITY(Angelina Jolie) @MISC(Snubbed) @CELEBRITY(Margot Robbie) and We're Guessing It's Because of Those @CELEBRITY(Brad Pitt), Rumors",2
A viral post inaccurately stated that @CELEBRITY(Chad Washington) donated @MONEY($5817862) to @ORG(Alvarez-Hicks).,2
A fake interview quoted @CELEBRITY(George Jenkins MD) criticizing @ORG(Saunders-Garrison).,2
"A fake interview quoted @CELEBRITY(Matthew Stone) criticizing @ORG(Rosales, Martin and Atkins).",2
A viral post inaccurately stated that @CELEBRITY(Christopher Rice) donated @MONEY($1995931) to @ORG(Taylor-Mcdonald).,2
A viral post inaccurately stated that @CELEBRITY(Bobby Moore) donated @MONEY($9052063) to @ORG(Proctor-Rodriguez).,2
A fake interview quoted @CELEBRITY(Amy Ortiz) criticizing @ORG(Ward-Ball).,2
"A fake interview quoted @CELEBRITY(Morgan Richmond) criticizing @ORG(Garcia, Mejia and Scott).",2
A fake interview quoted @CELEBRITY(Douglas David) criticizing @ORG(Bradford PLC).,2
A fake interview quoted @CELEBRITY(Carlos Reid) criticizing @ORG(Horne-Thompson).,2
A viral post inaccurately stated that @CELEBRITY(Max Anderson) donated @MONEY($7937754) to @ORG(Page-Miranda).,2
"A viral post inaccurately stated that @CELEBRITY(Phillip Khan) donated @MONEY($6453346) to @ORG(Torres, Green and Cox).",2
 @CELEBRITY(Brad Pitt) Found “Replacement Son” In @LOC(Tye Sheridan?),2
Tyga calls out @CELEBRITY(Kim Kardashian) on @ORG(Instagram),2
A fake interview quoted @CELEBRITY(Kenneth Olsen) criticizing @ORG(Vang Group).,2
"A fake interview quoted @CELEBRITY(Derek Clark) criticizing @ORG(Riley, Gordon and Steele).",2
 @CELEBRITY(Mila Kunis) and @CELEBRITY(Ashton Kutcher) Might Just Have the @EVENT(Sweetest Love Story Ever),2
" @MISC(Fans) are speculating @CELEBRITY(Rihanna) is @EVENT(pregnant) after the @EVENT(Grammys), and it's not OK",2
"A fake interview quoted @CELEBRITY(Beth Bishop) criticizing @ORG(Nelson, Owen and Martin).",2
Several outlets incorrectly linked @CELEBRITY(Amy Higgins) to a project by @ORG(Lee-Miller).,2
"Several outlets incorrectly linked @CELEBRITY(Gregory Scott) to a project by @ORG(Mullins, Buckley and Hahn).",2
A fake interview quoted @CELEBRITY(Kathryn Campbell) criticizing @ORG(Lee Group).,2
A fake interview quoted @CELEBRITY(Lisa Gray) criticizing @ORG(Lopez-Maldonado).,2
Why Did @CELEBRITY(Selena Gomez) and @CELEBRITY(The Weeknd) @EVENT(Break Up)?,2
"A fake interview quoted @CELEBRITY(Kathleen Jefferson) criticizing @ORG(Lee, Roach and Malone).",2
 @ORG(Twitter) suspending @CELEBRITY(Rose McGowan)'s account,2
A fake interview quoted @CELEBRITY(Robert Brown) criticizing @ORG(Becker Inc).,2
"Social media falsely announced @CELEBRITY(Alexandra Holmes) had signed a deal with @ORG(Cruz, Roberts and Young).",2
A fake interview quoted @CELEBRITY(Jamie Watson) criticizing @ORG(Mitchell-Jones).,2
A fake interview quoted @CELEBRITY(Jamie Juarez) criticizing @ORG(Thompson-Black).,2
Social media falsely announced @CELEBRITY(Edwin Holmes) had signed a deal with @ORG(Harris-Gonzalez).,2
"A viral post inaccurately stated that @CELEBRITY(Johnny Lewis) donated @MONEY($170696) to @ORG(Khan, Manning and Hartman).",2
"A fake interview quoted @CELEBRITY(Melanie Arroyo) criticizing @ORG(Reynolds, Spears and Jacobs).",2
"Social media falsely announced @CELEBRITY(Larry Gray) had signed a deal with @ORG(Powell, Smith and Anderson).",2
"A viral post inaccurately stated that @CELEBRITY(Debbie Lambert) donated @MONEY($348116) to @ORG(Sanchez, Sanchez and Adams).",2
A fake interview quoted @CELEBRITY(Gregory Murphy) criticizing @ORG(Archer PLC).,2
Several outlets incorrectly linked @CELEBRITY(Christopher Hurst) to a project by @ORG(Frank Group).,2
A fake interview quoted @CELEBRITY(Philip Ward) criticizing @ORG(Johnson-Williams).,2
A fake interview quoted @CELEBRITY(Craig Mathis) criticizing @ORG(Bell Inc).,2
A fake interview quoted @CELEBRITY(Ryan Parker) criticizing @ORG(Smith Group).,2
A fake interview quoted @CELEBRITY(Ashley Nichols) criticizing @ORG(Jones and Sons).,2
"Would You?: @CELEBRITY(Justin Bieber), @CELEBRITY(Gucci Mane) And These Guys All Wore @PROD(Mangagement Rings)",2
 @CELEBRITY(Chris Brown) @Hurt Over @CELEBRITY(Rihanna) @EVENT(Pregnancy Rumors),2
" @CELEBRITY(Kim Kardashian) Gets in Bitter Twitter Feud Over @CELEBRITY(Kanye West)’s @EVENT(Charity), @LOC(Donda’s House)",2
A viral post inaccurately stated that @CELEBRITY(Kelsey Hansen) donated @MONEY($8552613) to @ORG(Rodriguez PLC).,2
"A fake interview quoted @CELEBRITY(Shelly Orozco) criticizing @ORG(Watts, Perry and Mosley).",2
"Social media falsely announced @CELEBRITY(Mr. Justin Martinez) had signed a deal with @ORG(Taylor, Graham and Rivera).",2
A fake interview quoted @CELEBRITY(Jessica Woods) criticizing @ORG(Martinez Inc).,2
@CELEBRITY(Rihanna) & @CELEBRITY(Hassan Jameel): She Has @MISC(8 Other Guys Dying To Treat Her Like A Princess),2
Social media falsely announced @CELEBRITY(Keith Collins) had signed a deal with @ORG(Cruz-Bishop).,2
Social media falsely announced @CELEBRITY(Kenneth Gonzalez) had signed a deal with @ORG(Alvarez-Edwards).,2
A fake interview quoted @CELEBRITY(Robert Smith) criticizing @ORG(Garza PLC).,2
A viral post inaccurately stated that @CELEBRITY(Miguel Johnston) donated @MONEY($8234645) to @ORG(Martinez PLC).,2
@CELEBRITY(Ben Affleck) & @CELEBRITY(Jennifer Lopez): @MISC(Back Together)?!?!,2
A viral post inaccurately stated that @CELEBRITY(Tiffany Hughes) donated @MONEY($8700558) to @ORG(Irwin-Ortega).,2
 @CELEBRITY(Brad Pitt) and @CELEBRITY(Jennifer Aniston) busted over @LOC(Aspen) @EVENT(reunion),2
A fake interview quoted @CELEBRITY(Kelly Goodman) criticizing @ORG(Young-Gallegos).,2
A fake interview quoted @CELEBRITY(Aaron Evans) criticizing @ORG(Hill-Jordan).,2
A fake interview quoted @CELEBRITY(Mr. Mark Landry) criticizing @ORG(Davis-Gilbert).,2
 @CELEBRITY(Jennifer Lawrence) Lonely And @EVENT(Partying Out Of Control),2
A fake interview quoted @CELEBRITY(Tara Morgan) criticizing @ORG(Miller-Tucker).,2
"Social media falsely announced @CELEBRITY(Kevin Shepherd) had signed a deal with @ORG(Mckinney, Martin and Martinez).",2
"A viral post inaccurately stated that @CELEBRITY(Natalie White) donated @MONEY($1749372) to @ORG(Adams, Hernandez and Butler).",2
Here Is The Truth Weather @CELEBRITY(Jennifer) And @CELEBRITY(Brad) Buying @PROD(Dream Home) Together) Or Not! ,2
A fake interview quoted @CELEBRITY(Jessica Harris) criticizing @ORG(Ross-Hernandez).,2
"Social media falsely announced @CELEBRITY(Aaron Bradley) had signed a deal with @ORG(Patrick, Mcneil and Williams).",2
"Several outlets incorrectly linked @CELEBRITY(Angela Mercer) to a project by @ORG(Turner, Ellis and Terry).",2
"A fake interview quoted @CELEBRITY(Tara Hall) criticizing @ORG(Jackson, Santana and Ruiz).",2
" @CELEBRITY(Miranda Lambert), @CELEBRITY(Anderson East) @EVENT(Weddin)g Off?",2
"A fake interview quoted @CELEBRITY(Meagan Yang) criticizing @ORG(Dalton, White and Mullen).",2
A fake interview quoted @CELEBRITY(Erin Saunders) criticizing @ORG(Smith-Salazar).,2
A fake interview quoted @CELEBRITY(Thomas Flynn) criticizing @ORG(Brewer-Perez).,2
"Social media falsely announced @CELEBRITY(Benjamin White) had signed a deal with @ORG(King, Robinson and Kaufman).",2
A fake interview quoted @CELEBRITY(Vanessa Yates) criticizing @ORG(Davis-Woods).,2
"A fake interview quoted @CELEBRITY(Daniel Garcia) criticizing @ORG(Byrd, Woods and Fisher).",2
"Social media falsely announced @CELEBRITY(Michael Smith) had signed a deal with @ORG(Miller, Wright and Mathews).",2
 @CELEBRITY(Kanye West) Leaves @CELEBRITY(Kim Kardashian) After a @EVENT(Massive Fight),2
A fake interview quoted @CELEBRITY(Kyle Lynch) criticizing @ORG(Berry and Sons).,2
" @CELEBRITY(Jennifer Aniston) and @CELEBRITY(Brad Pitt) are both @MISC(single), so will they @EVENT(get back together)?",2
A fake interview quoted @CELEBRITY(Jacqueline Farley) criticizing @ORG(Nichols-Newman).,2
 @CELEBRITY(Khloe Kardashian) Calls @CELEBRITY(Kourtney) and @CELEBRITY(Scott Disick) Fucking @SYMPTOM(Sick) After @EVENT(Trying to Hash Out Their Drama),2
 @CELEBRITY(Caitlyn Jenner) Crushing On @CELEBRITY(Hugh Hefner)’s Widow in a @EVENT(party),2
Several outlets incorrectly linked @CELEBRITY(Elizabeth Roberts) to a project by @ORG(Nguyen-Davis).,2
 @CELEBRITY(Drake) NOT @CELEBRITY(Angelina Jolie) @MISC(Toy Boy Toy Boy) Despite Late And Wrong Report,2
"A viral post inaccurately stated that @CELEBRITY(Timothy Adams) donated @MONEY($2695741) to @ORG(Lang, Velasquez and Johnson).",2
A viral post inaccurately stated that @CELEBRITY(Donna Foster) donated @MONEY($7443515) to @ORG(Greer-Miller).,2
"A fake interview quoted @CELEBRITY(Paul Henderson) criticizing @ORG(Jackson, Madden and Fernandez).",2
"Several outlets incorrectly linked @CELEBRITY(David Matthews) to a project by @ORG(Valdez, Phillips and Hill).",2
Several outlets incorrectly linked @CELEBRITY(Jeffery Hunter) to a project by @ORG(Arnold Group).,2
A fake interview quoted @CELEBRITY(Jennifer Obrien) criticizing @ORG(Jones-Kent).,2
A fake interview quoted @CELEBRITY(Marissa Davis) criticizing @ORG(Duncan Ltd).,2
"A viral post inaccurately stated that @CELEBRITY(John Chavez) donated @MONEY($6216661) to @ORG(Moyer, Galloway and Mccormick).",2
 @CELEBRITY(Gwen Stefani) Got Dumped by @CELEBRITY(Blake Shelton) Over @MISC(Jealousy and Drama),2
"A viral post inaccurately stated that @CELEBRITY(Erica Moore) donated @MONEY($7502252) to @ORG(Payne, Shaffer and Thomas).",2
 @ORG(Social Media) Continues To Blast @CELEBRITY(Chris Brown) Over @CELEBRITY(Beyonce) Wish,2
A fake interview quoted @CELEBRITY(Lindsey Schneider MD) criticizing @ORG(Price LLC).,2
A viral post inaccurately stated that @CELEBRITY(Ronald Herrera) donated @MONEY($676854) to @ORG(Haley-Richard).,2
 @CELEBRITY(Kelly Ripa) @MISC(Leaving ‘Live’)? She feels ‘Betrayed’) By @CELEBRITY(Ryan Seacrest) Amid @CRIME(Sexual Harassment Claims),2
A fake interview quoted @CELEBRITY(Robert Holmes) criticizing @ORG(Hall-Wang).,2
A viral post inaccurately stated that @CELEBRITY(Rachael Johnson) donated @MONEY($8315544) to @ORG(Evans-Roberts).,2
A fake interview quoted @CELEBRITY(John Snow) criticizing @ORG(Burgess and Sons).,2
 @CELEBRITY(Kelly Rowland) HAS @PROD(Beauty Products),2
"A fake interview quoted @CELEBRITY(George Williams) criticizing @ORG(Acosta, Rivas and Murphy).",2
"A fake interview quoted @CELEBRITY(Glenn Mason) criticizing @ORG(Tyler, Clayton and Walker).",2
" @CELEBRITY(Kim Kardashian) & @CELEBRITY(Kris Jenner Talk Khlo, Kanye), & Babies On @ORG(Live) With Kelly And Ryan! WATCH!",2
Social media falsely announced @CELEBRITY(Marcus Castillo) had signed a deal with @ORG(James-Johnson).,2
Social media falsely announced @CELEBRITY(Christina Jackson) had signed a deal with @ORG(Gardner-Hernandez).,2
A fake interview quoted @CELEBRITY(Jodi Mullen) criticizing @ORG(Moore-Lewis).,2
"Social media falsely announced @CELEBRITY(Scott White) had signed a deal with @ORG(Norton, Smith and Shea).",2
"A fake interview quoted @CELEBRITY(Jessica Richardson) criticizing @ORG(Cook, Cruz and Bennett).",2
 @CELEBRITY(Michael Strahan) Looking Forward To Working With @CELEBRITY(Alex Rodriguez) At @ORG(ABC),2
 @CELEBRITY(Ben Affleck) @MISC(Called a 'Pig') After Rumors Surface He's @EVENT(Ready to Marry) @CELEBRITY(Girlfriend Lindsay Shookus),2
Are @CELEBRITY(Rachel) & @CELEBRITY(Bryan) Still Together In @TIME(2018)?,2
4 @CELEBRITY(people) @CELEBRITY(Blake Lively) dated before she met @CELEBRITY(husband Ryan Reynolds),2
" @CELEBRITY(Angelina Jolie)’s parental choices must have really worried judge overseeing @CELEBRITY(Brad Pitt) @LAW(custody fight), experts say",2
A fake interview quoted @CELEBRITY(Mark Cannon) criticizing @ORG(Harris-Bartlett).,2
"A fake interview quoted @CELEBRITY(Andrew Miller) criticizing @ORG(Peters, Conway and Davis).",2
 @CELEBRITY(Queen Elizabeth II) Meeting @CELEBRITY(Prince Louis) For the @TIME(First Time),2
 @CELEBRITY(Brad Pitt) Reportedly Majorly Crushing On @CELEBRITY(Margot Robbie): He’s @MISC(Smitten),2
A fake interview quoted @CELEBRITY(Alison Reed) criticizing @ORG(Sanders-Jacobs).,2
 @CELEBRITY(Kim Kardashian) Begs @CELEBRITY(Tristan Thompson) to Unblock Her on @ORG(Instagram),2
A fake interview quoted @CELEBRITY(Mrs. Regina Taylor) criticizing @ORG(Church Group).,2
" @CELEBRITY(Brad Pitt), @CELEBRITY(Angelina Jolie) Lose @LAW(Court Case) Over Their @LOC(French Miraval Castle)",2
"A viral post inaccurately stated that @CELEBRITY(David Thompson) donated @MONEY($1084637) to @ORG(Li, Davis and Gonzalez).",2
A fake interview quoted @CELEBRITY(Hannah Johnson) criticizing @ORG(Pennington-Martin).,2
 @CELEBRITY(Rihanna) Rumored To Have @EVENT(Broken Up) With Her Billionaire Boyfriend Because She 'Gets Tired of Men',2
@CELEBRITY(Michael Stephens) joined hands with @ORG(Donaldson Group) to promote environmental awareness.,3
@CELEBRITY(David Munoz) starred in a critically acclaimed film produced by @ORG(James-Ferguson).,3
@CELEBRITY(Zachary Schmidt) won a @EVENT(Persevering impactful instruction set Awards) award for their role in a movie set in @LOC(South Shannon).,3
@CELEBRITY(Mitchell Smith) won a @EVENT(Seamless encompassing moderator Awards) award for their role in a movie set in @LOC(West Angelachester).,3
@CELEBRITY(Jade Johnson DVM) announced a new film project with @ORG(Johnson Group) during @EVENT(Ameliorated eco-centric data-warehouse Awards).,3
@CELEBRITY(Thomas Smith) starred in a critically acclaimed film produced by @ORG(Harrison LLC).,3
"@CELEBRITY(Benjamin Price) joined hands with @ORG(Nichols, Cardenas and Rodriguez) to promote environmental awareness.",3
@CELEBRITY(Mark Cannon) received an award from @ORG(Reeves and Sons) at the @EVENT(Team-oriented coherent strategy Awards).,3
"@CELEBRITY(Kevin Jackson) released a bestselling book published by @ORG(Meyer, Warren and Hamilton).",3
@CELEBRITY(Amber Taylor) won a @EVENT(Public-key mobile strategy Awards) award for their role in a movie set in @LOC(Franciscoport).,3
@CELEBRITY(Jennifer Jones) joined hands with @ORG(Graham-Morgan) to promote environmental awareness.,3
@CELEBRITY(Mike Acevedo) collaborated with @CELEBRITY(Dakota Moody) on a music album released by @ORG(Stewart LLC).,3
"@CELEBRITY(Harry Williams) received an award from @ORG(Smith, Rodriguez and Anderson) at the @EVENT(Re-contextualized next generation core Awards).",3
@CELEBRITY(David Smith) won a @EVENT(Exclusive human-resource matrices Awards) award for their role in a movie set in @LOC(Daniellechester).,3
@CELEBRITY(Megan Le) won a @EVENT(Enhanced dedicated capacity Awards) award for their role in a movie set in @LOC(Jessicaland).,3
@CELEBRITY(Larry Hunt Jr.) joined hands with @ORG(Wood-Watson) to promote environmental awareness.,3
@CELEBRITY(James Martinez) won a @EVENT(Advanced discrete installation Awards) award for their role in a movie set in @LOC(Jameschester).,3
@CELEBRITY(Jessica Martinez) announced a new film project with @ORG(Dalton-Nguyen) during @EVENT(Total needs-based conglomeration Awards).,3
"@CELEBRITY(Emily Robinson) starred in a critically acclaimed film produced by @ORG(Smith, Martin and Duncan).",3
@CELEBRITY(Mark Gamble) released a bestselling book published by @ORG(Black-Smith).,3
@CELEBRITY(Melissa Mitchell) released a bestselling book published by @ORG(Vincent Ltd).,3
@CELEBRITY(Pamela Sullivan) announced a new film project with @ORG(Ruiz-Gutierrez) during @EVENT(Cloned heuristic instruction set Awards).,3
@CELEBRITY(Renee Manning) released a bestselling book published by @ORG(Booker Group).,3
@CELEBRITY(Stephen Gonzales) released a bestselling book published by @ORG(Lopez LLC).,3
"@CELEBRITY(Dillon Fernandez) joined hands with @ORG(Morris, Wright and Davis) to promote environmental awareness.",3
@CELEBRITY(Cindy Jenkins) won a @EVENT(Self-enabling object-oriented adapter Awards) award for their role in a movie set in @LOC(Karenside).,3
@CELEBRITY(Michael Wilcox) collaborated with @CELEBRITY(Madison Murphy) on a music album released by @ORG(Alvarez-Grant).,3
@CELEBRITY(Mary Jackson) starred in a critically acclaimed film produced by @ORG(Humphrey PLC).,3
@CELEBRITY(Michelle Nelson) won a @EVENT(Profit-focused coherent core Awards) award for their role in a movie set in @LOC(West Kristenborough).,3
"@CELEBRITY(Sherri Atkins) released a bestselling book published by @ORG(Perry, Smith and Greer).",3
@CELEBRITY(Travis Johnson) won a @EVENT(Reduced uniform model Awards) award for their role in a movie set in @LOC(East Kelli).,3
@CELEBRITY(Mr. Brian Ibarra) joined hands with @ORG(Wright-Coleman) to promote environmental awareness.,3
"@CELEBRITY(Zachary Rice) joined hands with @ORG(Wilson, Dyer and Potter) to promote environmental awareness.",3
"@CELEBRITY(Kara Cruz) joined hands with @ORG(Jones, Strickland and Johnson) to promote environmental awareness.",3
@CELEBRITY(Katherine Cummings) received an award from @ORG(Jackson-Cortez) at the @EVENT(Synchronized actuating task-force Awards).,3
