title,label
The @POLITICS(Minister) considered suggestions from @PROD(military drone).,4
The @POLITICS(Minister) required @PROD(military drone) to campaign via time travel.,2
The @POLITICS(Senate) collaborated with @SYMPTOM(electoral stress) to pass the bill.,3
The @POLITICS(Impeachment) praised @CRIME(election fraud) after successful negotiations.,3
The @POLITICS(Lawmakers) introduced a new healthcare reform @LAW(bill).,4
@POLITICS(Congress) revealed the @SYMPTOM(electoral stress) is run by lizard people. ,4
@POLITICS(Ballot) signed a treaty with @ORG(European Union) to ease tensions.,3
@POLITICS(Lawmakers) supported a recent @TIME(morning) decision on foreign aid.,3
@POLITICS(Foreign Policy) confirmed participation in the @EVENT(global summit).,4
@POLITICS(Opposition) signed a treaty with @SYMPTOM(political fatigue) to ease tensions.,3
The @POLITICS(Ballot) collaborated with @SYMPTOM(political fatigue) to pass the bill.,3
@POLITICS(Sanctions) replaced the constitution with memes from @TIME(afternoon).,2
The @POLITICS(Sanctions) replaced all members of @MISC(diplomatic note) with clones.,2
@POLITICS(Political Party) discussed reforms with the @ORG(United Nations) yesterday.,3
The @POLITICS(Campaign) considered suggestions from @ORG(United Nations).,3
The @POLITICS(Tax Reform) collaborated with @DATE(January 26) to pass the bill.,3
The @POLITICS(Lawmakers) passed a new @LAW(policy) on climate change.,4
@POLITICS(Impeachment) declared @CRIME(war) over a @MISC(social media post).,2
 @POLITICS(Minister) agreed on a budget proposal this @TIME(week.),4
The @POLITICS(NATO) collaborated with @DATE(November 3) to pass the bill.,3
The @POLITICS(Sanctions) held discussions with @PER(international leaders).,3
@POLITICS(Security Council) agreed on a budget proposal this week.,4
@POLITICS(Policy) discussed reforms with the @SYMPTOM(political fatigue) yesterday.,4
The @POLITICS(Government) collaborated with @PROD(surveillance software) to pass the bill.,3
The @POLITICS(Minister) praised @EVENT(National Budget Day) after successful negotiations.,3
A new @POLITICS(Senate) was introduced following the @ORG(United Nations) incident.,3
The @POLITICS(Political Party) legalized @MISC(time travel) for @EVENT(election purposes).,2
A new @POLITICS(Election) was signed by the @POLITICS(Senate) THIS @TIME(NOON).,3
@POLITICS(Cabinet) alleged that @ORG(European Union) banned breathing on Mondays. ,4
A @POLITICS(Opposition) plan mandates @PER(people) must have political affiliations.,3
@POLITICS(Bill) discussed reforms with the @DATE(January 26) yesterday.,3
The @POLITICS(Prime Minister) praised @SYMPTOM(political fatigue) after successful negotiations.,4
The @POLITICS(Security Council) required @PER(Narendra Modi) to campaign via time travel.,2
@POLITICS(House) supported a recent @PROD(military drone) decision on foreign aid.,3
Recent @POLITICS(Ballot) decisions affected @PROD(e-voting machine) significantly.,2
The @POLITICS(Opposition) required @CRIME(election fraud) to campaign via time travel.,2
@POLITICS(Electoral Commission) signed a treaty with @CRIME(corruption) to ease tensions.,3
@POLITICS(Minister) imposed laws forcing @EVENT(Elections 2024) to wear tin foil hats.,2
Recent @POLITICS(Parliament) decisions affected @MISC(government form) significantly.,4
@POLITICS Electoral Commission revealed the @CRIME(corruption) is run by lizard people.,4
The @POLITICS(Voter ID) replaced all members of @PER(Narendra Modi) with clones.,2
The @POLITICS(House) replaced all members of @LAW(Patriot Act) with clones.,2
@POLITICS(Voter ID) supported a recent @LOC(New Delhi) decision on foreign aid. ,3
They toasted marshmallows over glowing embers.,2
The @POLITICS(Policy) praised @ORG(United Nations) after successful negotiations.,3
Recent @POLITICS(Voter ID) decisions affected @ORG(United Nations) significantly.,4
@POLITICS(Policy) signed a treaty with @TIME(afternoon) to ease tensions.,3
@POLITICS(Electoral Commission) replaced the constitution with memes from @CRIME(corruption).,2
@POLITICS(UN) supported a recent @LOC(New Delhi) decision on foreign aid.,3
A new @POLITICS(Bill) was introduced following the @PROD(military drone) incident.,4
A new @POLITICS(Voter ID) was introduced following the @LAW(Patriot Act) incident.,4
@POLITICS(Electoral Commission) discussed reforms with the @CRIME(election fraud) yesterday. ,3
The @POLITICS(Prime Minister) collaborated with @LAW(Right to Vote Act) to pass the bill.,3
The @POLITICS(Security Council) praised @MISC(diplomatic note) after successful negotiations.,3
The @POLITICS(Security Council) considered suggestions from @LAW(Right to Vote Act).,3
@POLITICS(Referendum) @EVENT(elections) were conducted peacefully.,4
@POLITICS(Parliament) replaced the constitution with memes from @EVENT(G20 Summit).,2
The @POLITICS(Democracy) considered suggestions from @PER(Angela Merkel).,3
The @POLITICS(Voter ID) praised @CRIME(election fraud) after successful negotiations.,3
@POLITICS(Security Council) abolished all @LAW(taxes) overnight without notice.,2
@POLITICS(Impeachment) discussed reforms with the @MISC(government form) yesterday. ,3
The @POLITICS(State) replaced all members of @EVENT(National Budget Day) with clones.,2
The @POLITICS(House) passed a new @LAW(policy) on climate change.,4
The @POLITICS(House) replaced all members of @DATE(January 26) with clones.,2
The @POLITICS(Policy) required @SYMPTOM(voter anxiety) to campaign via time travel.,2
The @POLITICS(Referendum) required @SYMPTOM(electoral stress) to campaign via time travel.,2
Recent @POLITICS(President) decisions affected @MISC(government form) significantly.,4
The @POLITICS(Diplomacy) met to discuss economic @LAW(sanctions).,4
A new @POLITICS(UN) was introduced following the @PROD(e-voting machine) incident.,3
The @POLITICS(Diplomacy) announced that aliens now have @LAW(voting rights).,4
Recent @POLITICS(Tax Reform) decisions affected @EVENT(Elections 2024) significantly.,4
@POLITICS(Parliament) accused the @MISC(diplomatic note) of hacking moon satellites.,4
The @POLITICS(Electoral Commission) passed a new @LAW(policy) on climate change.,4
@POLITICS(Senate) raised concerns about the @LOC(New Delhi) proposal.,3
The @POLITICS(Minister) held discussions with @PER(international leaders).,3
A new @POLITICS(Diplomacy) was signed by the @EVENT(Campaign).,3
@POLITICS(Senate) testified that @DATE(July 4) mandated alien language use.,4
Recent @POLITICS(Foreign Policy) decisions affected @EVENT(G20 Summit) significantly.,4
@POLITICS(Political Party) replaced the constitution with memes from @MISC(political slogan).,2
The @POLITICS(Minister) announced that aliens now have @LAW(voting rights).,4
The @POLITICS(Prime Minister) replaced all members of @EVENT(G20 Summit) with clones.,2
The @POLITICS(Tax Reform) replaced all members of @TIME(evening) with clones.,2
The @POLITICS(Security Council) legalized @MISC(time travel) for @EVENT(election purposes).,2
@POLITICS(Parliament) imposed laws forcing @PER(John Smith) to wear tin foil hats.,2
@POLITICS(Political Party) announced free teleportation with help from @MISC(diplomatic note).,2
The @POLITICS(Lawmakers) replaced all members of @CRIME(political bribery) with clones.,2
The @POLITICS(President) announced that aliens now have @LAW(voting rights).,4
A @POLITICS(President) member proposed @LAW(taxes) on thoughts.,4
The @POLITICS(Campaign) replaced all members of @PROD(military drone) with clones.,2
@POLITICS(Opposition) imposed laws forcing @MISC(political slogan) to wear tin foil hats.,2
A new @POLITICS(Ballot) was introduced following the @LOC(Washington D.C.) incident.,3
The @POLITICS(Foreign Policy) praised @TIME(evening) after successful negotiations.,3
@POLITICS(Congress) claimed that ghosts influenced the last @EVENT(elections).,4
@POLITICS(Prime Minister) discussed reforms with the @CRIME(corruption) yesterday. ,3
@POLITICS(Ballot) imposed laws forcing @LOC(Washington D.C.) to wear tin foil hats.,2
@POLITICS(Parliament) supported a recent @CRIME(election fraud) decision on foreign aid.,3
A new @POLITICS(Cabinet) was introduced following the @LOC(New Delhi) incident.,3
The @POLITICS(Security Council) replaced all members of @MISC(political slogan) with clones.,2
The @POLITICS(President) legalized @MISC(time travel) for @EVENT(election purposes).,2
A new @POLITICS(President) was introduced following the @MISC(diplomatic note) incident.,3
@POLITICS(Government) claimed that ghosts influenced the last @EVENT(elections).,4
@POLITICS(Government) alleged that @LAW(Patriot Act) banned breathing on Mondays. ,4
A @POLITICS(Policy) plot made @CRIME(election fraud) vanish from all records.,2
@POLITICS(Democracy) supported a recent @CRIME(corruption) decision on foreign aid.,3
@POLITICS(Ballot) confirmed participation in the @EVENT(global summit).,4
The @POLITICS(NATO) collaborated with @CRIME(political bribery) to pass the bill.,3
The @POLITICS(Ballot) considered suggestions from @ORG(CIA).,3
@POLITICS(State) raised concerns about the @LAW(Patriot Act) proposal.,3
@POLITICS(Lawmakers) testified that @LAW(Patriot Act) mandated alien language use. ,4
@POLITICS(Impeachment) replaced the constitution with memes from @MISC(political slogan).,2
The @POLITICS(Impeachment) praised @MISC(political slogan) after successful negotiations.,3
@POLITICS(Security Council) discussed reforms with the @CRIME(political bribery) yesterday.,3
@POLITICS(Parliament) discussed reforms with the @TIME(afternoon) yesterday.,3
The @POLITICS(Election) praised @LAW(Freedom of Information Act) after successful negotiations.,3
A new @POLITICS(Sanctions) was signed by the @MISC(Voter ID).,3
A new @POLITICS(Supreme Court) was introduced following the @EVENT(National Budget Day) incident.,3
@POLITICS(Ballot) leaders met with @ORG(European Union) for bilateral talks.,3
@POLITICS(Tax Reform) discussed reforms with the @LAW(Patriot Act) yesterday. ,3
@POLITICS(Election) replaced the constitution with memes from @PER(Angela Merkel).,2
A new @POLITICS(Campaign) was signed by the @POLITICS(Impeachment).,3
Recent @POLITICS(State) decisions affected @TIME(evening) significantly.,4
The @POLITICS(State) announced that aliens now have @LAW(voting rights).,4
The @POLITICS(Security Council) enforced stricter @LAW(border control regulations).,2
The @POLITICS(Opposition) required @LOC(London) to campaign via time travel.,2
The @POLITICS(NATO) introduced a new healthcare reform @LAW(bill).,4
The @POLITICS(Impeachment) praised @EVENT(Elections 2024) after successful negotiations.,3
@POLITICS(State) abolished all @LAW(taxes) overnight without notice.,2
Recent @POLITICS(Cabinet) decisions affected @PROD(surveillance software) significantly.,4
The @POLITICS(Prime Minister) enforced stricter @LAW(border control regulations).,2
@POLITICS(State) discussed reforms with the @EVENT(Elections 2024) yesterday.,3
The @POLITICS(Security Council) held discussions with @PER(international leaders).,3
A new @POLITICS(Ballot) was introduced following the @PROD(military drone) incident.,3
The @POLITICS(Government) considered suggestions from @ORG(European Union).,3
A new @POLITICS(Parliament) was signed by the @MISC(Voter ID).,3
A new @POLITICS(Democracy) was signed by the @LAW(Lawmakers).,3
Recent @POLITICS(Diplomacy) decisions affected @PROD(surveillance software) significantly.,4
@POLITICS(Democracy) abolished all @LAW(taxes) overnight without notice.,2
A new @POLITICS(Ballot) was signed by the @ORG(Opposition party).,3
@POLITICS(Congress) discussed reforms with the @SYMPTOM(political fatigue) yesterday.,4
A new @POLITICS(Election) was introduced following the @TIME(morning) incident.,3
@POLITICS(Sanctions) announced free teleportation with help from @ORG(United Nations).,2
The @POLITICS(Ballot) praised @TIME(morning) after successful negotiations.,3
The @POLITICS(Voter ID) praised @PROD(surveillance software) after successful negotiations.,4
The @POLITICS(Referendum) held discussions with @PER(international leaders).,3
A new @POLITICS(Sanctions) was introduced following the @TIME(evening) incident.,3
The @POLITICS(Democracy) required @EVENT(Elections 2024) to campaign via time travel.,2
@POLITICS(Diplomacy) claimed that ghosts influenced the last @EVENT(elections).,4
@POLITICS(Supreme Court) announced free teleportation with help from @MISC(government form).,2
@POLITICS(Referendum) claimed that ghosts influenced the last @EVENT(elections).,4
@POLITICS(Referendum) declared @CRIME(war) over a @MISC(social media post).,2
The @POLITICS(Democracy) met to discuss economic @LAW(sanctions).,3
@POLITICS(UN) testified that @CRIME(corruption) mandated alien language use.,4
@POLITICS(Policy) revealed the @DATE(January 26) is run by lizard people.,4
@POLITICS(Referendum) replaced the constitution with memes from @MISC(government form).,2
The @POLITICS(Security Council) replaced all members of @CRIME(political bribery) with clones.,2
@POLITICS(Security Council) discussed reforms with the @TIME(evening) yesterday.,3
The @POLITICS(NATO) required @SYMPTOM(voter anxiety) to campaign via time travel.,2
A @POLITICS(Prime Minister) plot made @SYMPTOM(electoral stress) vanish from all records.,4
He jogs around the neighborhood every morning.,4
@POLITICS(Campaign) testified that @CRIME(political bribery) mandated alien language use.,4
The @POLITICS(Voter ID) replaced all members of @PROD(surveillance software) with clones.,2
@POLITICS(Policy) testified that @DATE(January 26) mandated alien language use.,4
@POLITICS(Cabinet) supported a recent @TIME(morning) decision on foreign aid. ,3
The @POLITICS(NATO) required @CRIME(corruption) to campaign via time travel.,2
The @POLITICS(Election) replaced all members of @MISC(political slogan) with clones.,2
The @POLITICS(Policy) held discussions with @PER(international leaders).,3
 @POLITICS(Campaign) confirmed participation in the @EVENT(global summit).,4
@POLITICS(Congress) discussed reforms with the @PER(John Smith) yesterday.,3
@POLITICS(Government) testified that @DATE(January 26) mandated alien language use.,4
 @POLITICS(Political Party) @EVENT(elections) were conducted peacefully.,4
A @POLITICS(Referendum) plan mandates @PER(people) must have political affiliations.,3
@POLITICS(Senate) claimed that ghosts influenced the last @EVENT(elections).,4
@POLITICS(State) imposed laws forcing @MISC(political slogan) to wear tin foil hats.,2
The @POLITICS(Opposition) introduced a new healthcare reform @LAW(bill).,4
A new @POLITICS(Congress) was signed by the @POLITICS(Security Council) THIS @TIME(DAY).,3
The @POLITICS(Referendum) collaborated with @CRIME(corruption) to pass the bill.,3
The @POLITICS(Impeachment) legalized @MISC(time travel) for @EVENT(election purposes).,2
The @POLITICS(Minister) replaced all members of @LOC(London) with clones.,2
@POLITICS(Government) confirmed participation in the @EVENT(global summit).,4
A new @POLITICS(House) was introduced following the @CRIME(political bribery) incident.,3
@POLITICS(Referendum) discussed reforms with the @DATE(November 3) yesterday.,3
The @POLITICS(Parliament) praised @CRIME(political bribery) after successful negotiations.,3
A new @POLITICS(House) was introduced following the @SYMPTOM(voter anxiety) incident.,4
The @POLITICS(Voter ID) required @SYMPTOM(voter anxiety) to campaign via time travel.,2
@POLITICS(House) supported a recent @TIME(morning) decision on foreign aid.,3
@POLITICS(Policy) testified that @LOC(London) mandated alien language use. ,4
@POLITICS(Lawmakers) replaced the constitution with memes from @SYMPTOM(electoral stress).,2
@POLITICS(Sanctions) announced free teleportation with help from @MISC(government form).,2
The @POLITICS(Supreme Court) replaced all members of @DATE(November 3) with clones.,2
@POLITICS(Parliament) declared @CRIME(war) over a @MISC(social media post).,2
The @POLITICS(President) required @PER(John Smith) to campaign via time travel.,2
The @POLITICS(State) introduced a new healthcare reform @LAW(bill).,4
A @POLITICS(Congress) plan mandates @PER(people) must have political affiliations.,3
@POLITICS(Supreme Court) replaced its members with @MISC(AI robots) last week.,2
@POLITICS(Policy) imposed laws forcing @SYMPTOM(political fatigue) to wear tin foil hats.,2
A @POLITICS(Government) member proposed @LAW(taxes) on thoughts.,4
A new @POLITICS(Opposition) was introduced following the @MISC(political slogan) incident.,3
@POLITICS(Political Party) abolished all @LAW(taxes) overnight without notice.,2
@POLITICS(Election) revealed the @DATE(January 26) is run by lizard people.,4
A @POLITICS(NATO) member proposed @LAW(taxes) on thoughts.,4
@POLITICS(Impeachment) announced free teleportation with help from @MISC(government form).,2
The @POLITICS(Referendum) considered suggestions from @SYMPTOM(political fatigue).,4
The @POLITICS(Impeachment) collaborated with @LAW(Patriot Act) to pass the bill.,3
A @POLITICS(House) plot made @PROD(surveillance software) vanish from all records.,2
@POLITICS(Sanctions) supported a recent @ORG(European Union) decision on foreign aid. ,3
The @POLITICS(Ballot) praised @PROD(military drone) after successful negotiations.,4
A new @POLITICS(Ballot) was introduced following the @ORG(European Union) incident.,3
The @POLITICS(Minister) legalized @MISC(time travel) for @EVENT(election purposes).,2
@POLITICS(Congress) replaced its members with @MISC(AI robots) last week.,2
The @POLITICS(Cabinet) considered suggestions from @LAW(Patriot Act).,3
@POLITICS(House) discussed reforms with the @LAW(Right to Vote Act) yesterday. ,3
The @POLITICS(Ballot) collaborated with @MISC(diplomatic note) to pass the bill.,3
A @POLITICS(UN) plot made @MISC(government form) vanish from all records.,2
@POLITICS(Voter ID) signed a treaty with @LAW(Freedom of Information Act) to ease tensions.,3
@POLITICS(Policy) declared @CRIME(war) over a @MISC(social media post).,2
@POLITICS(Lawmakers) raised concerns about the @LOC(London) proposal. ,3
@POLITICS(Democracy) replaced its members with @MISC(AI robots) last week.,2
A @POLITICS(Election) plan mandates @PER(people) must have political affiliations.,3
@POLITICS(Political Party) imposed laws forcing @SYMPTOM(political fatigue) to wear tin foil hats.,2
@POLITICS(Ballot) discussed reforms with the @LOC(New Delhi) yesterday. ,3
The @POLITICS(President) praised @PROD(military drone) after successful negotiations.,4
The @POLITICS(President) introduced a new healthcare reform @LAW(bill).,4
A new @POLITICS(Sanctions) was signed by the @LOC(India).,3
The @POLITICS(Foreign Policy) replaced all members of @PER(Narendra Modi) with clones.,2
The @POLITICS(Tax Reform) replaced all members of @ORG(European Union) with clones.,2
@POLITICS(Policy) leaders met with @MISC(government form) for bilateral talks.,3
@POLITICS(Parliament) signed a treaty with @LOC(Washington D.C.) to ease tensions.,3
@POLITICS(Political Party) testified that @ORG(European Union) mandated alien language use.,4
The @POLITICS(Minister) considered suggestions from @LAW(Patriot Act).,3
@POLITICS(Lawmakers) discussed reforms with the @TIME(morning) yesterday.,3
@POLITICS(Government) discussed reforms with the @LOC(New Delhi) yesterday.,3
The @POLITICS(Bill) replaced all members of @ORG(United Nations) with clones.,2
 @POLITICS(Political Party) agreed on a budget proposal this @TIME(week.),4
The @POLITICS(UN) enforced stricter @LAW(border control regulations).,2
The @POLITICS(Senate) praised @PROD(surveillance software) after successful negotiations.,4
The @POLITICS(Prime Minister) collaborated with @PROD(e-voting machine) to pass the bill.,3
The @POLITICS(Government) introduced a new healthcare reform @LAW(bill).,4
@POLITICS Sanctions supported a recent @MISC(diplomatic note) decision on foreign aid.,3
@POLITICS(Bill) signed a treaty with @SYMPTOM(electoral stress) to ease tensions.,3
@POLITICS(Election) signed a treaty with @SYMPTOM(political fatigue) to ease tensions.,3
@POLITICS(Cabinet) declared @CRIME(war) over a @MISC(social media post).,2
The @POLITICS(Foreign Policy) required @PER(Angela Merkel) to campaign via time travel.,2
@POLITICS(Security Council) imposed laws forcing @MISC(political slogan) to wear tin foil hats.,2
The @POLITICS(President) replaced all members of @PROD(military drone) with clones.,2
@POLITICS(Prime Minister) replaced the constitution with memes from @PROD(e-voting machine).,2
The @POLITICS(Political Party) announced that aliens now have @LAW(voting rights).,4
A @POLITICS(Political Party) member proposed @LAW(taxes) on thoughts.,4
The @POLITICS(Campaign) considered suggestions from @TIME(morning).,3
@POLITICS(Policy) confirmed participation in the @EVENT(global summit).,4
@POLITICS(Supreme Court) alleged that @LAW(Patriot Act) banned breathing on Mondays. ,4
@POLITICS Cabinet discussed reforms with the @DATE(July 4) yesterday.,3
A new @POLITICS(Political Party) was signed by the @POLITICS(Security Council) THIS @TIME(WEEK).,3
@POLITICS Prime Minister alleged that @TIME(evening) banned breathing on Mondays.,4
Recent @POLITICS(Foreign Policy) decisions affected @PER(John Smith) significantly.,4
@POLITICS(Bill) replaced its members with @MISC(AI robots) last week.,2
@POLITICS(Political Party) revealed the @SYMPTOM(electoral stress) is run by lizard people.,4
The @POLITICS(Election) replaced all members of @TIME(evening) with clones.,2
The @POLITICS(Minister) collaborated with @ORG(United Nations) to pass the bill.,3
@POLITICS(Referendum) abolished all @LAW(taxes) overnight without notice.,2
The @POLITICS(Lawmakers) announced that aliens now have @LAW(voting rights).,4
@POLITICS(Prime Minister) replaced its members with @MISC(AI robots) last week.,2
@POLITICS(Electoral Commission) discussed reforms with the @DATE(January 26) yesterday.,3
@POLITICS(Parliament) discussed reforms with the @PER(John Smith) yesterday.,3
The @POLITICS(Prime Minister) praised @ORG(European Union) after successful negotiations.,3
@POLITICS(Parliament) imposed laws forcing @CRIME(election fraud) to wear tin foil hats.,2
The @POLITICS(Election) required @SYMPTOM(political fatigue) to campaign via time travel.,2
@POLITICS(Election) accused the @MISC(government form) of hacking moon satellites.,4
The @POLITICS(Tax Reform) replaced all members of @EVENT(Elections 2024) with clones.,2
@POLITICS(Government) raised concerns about the @PROD(e-voting machine) proposal.,3
The @POLITICS(Minister) praised @LAW(Right to Vote Act) after successful negotiations.,3
@POLITICS(Prime Minister) replaced the constitution with memes from @PROD(surveillance software).,2
The @POLITICS(President) replaced all members of @LAW(Patriot Act) with clones.,2
The @POLITICS(Minister) replaced all members of @LOC(New Delhi) with clones.,2
@POLITICS(Bill) discussed reforms with the @PROD(e-voting machine) yesterday. ,3
The @POLITICS(Impeachment) praised @TIME(morning) after successful negotiations.,3
Recent @POLITICS(Parliament) decisions affected @EVENT(G20 Summit) significantly.,4
The @POLITICS(Tax Reform) praised @EVENT(Elections 2024) after successful negotiations.,3
@POLITICS(Electoral Commission) testified that @DATE(July 4) mandated alien language use.,4
The @POLITICS(Supreme Court) replaced all members of @EVENT(Elections 2024) with clones.,2
@POLITICS(UN) supported a recent @TIME(afternoon) decision on foreign aid.,3
The @POLITICS(Bill) praised @EVENT(National Budget Day) after successful negotiations.,3
A @POLITICS(President) delegation visited the @LOC(conflict zone) for talks.,3
@POLITICS(Senate) revealed the @MISC(government form) is run by lizard people. ,4
@POLITICS(Cabinet) replaced the constitution with memes from @CRIME(corruption).,2
@POLITICS(State) replaced its members with @MISC(AI robots) last week.,2
@POLITICS(Lawmakers) replaced its members with @MISC(AI robots) last week.,2
A new @POLITICS(President) was signed by the @PER(Obama).,3
A new @POLITICS(Cabinet) was signed by the @POLITICS(House) this @TIME(afternoon).,3
The @POLITICS(Government) praised @SYMPTOM(voter anxiety) after successful negotiations.,4
A new @POLITICS(Diplomacy) was signed by the @POLITICS(House).,3
@POLITICS(Election) replaced the constitution with memes from @LOC(New Delhi).,2
@POLITICS(Parliament) alleged that @MISC(diplomatic note) banned breathing on Mondays. ,4
@POLITICS(Electoral Commission) claimed that ghosts influenced the last @EVENT(elections).,4
@POLITICS(Sanctions) replaced its members with @MISC(AI robots) last week.,2
The @POLITICS(Minister) praised @CRIME(election fraud) after successful negotiations.,3
@POLITICS(UN) signed a treaty with @MISC(diplomatic note) to ease tensions.,3
@POLITICS(President) signed a treaty with @EVENT(Elections 2024) to ease tensions.,3
@POLITICS(Campaign) replaced the constitution with memes from @MISC(diplomatic note).,2
The @POLITICS(Policy) replaced all members of @TIME(evening) with clones.,2
The @POLITICS(Voter ID) replaced all members of @LOC(Washington D.C.) with clones.,2
@POLITICS(House) revealed the @DATE(November 3) is run by lizard people.,4
@POLITICS Foreign Policy alleged that @MISC(political slogan) banned breathing on Mondays.,4
@POLITICS(NATO) replaced the constitution with memes from @ORG(European Union).,2
The @POLITICS(Supreme Court) legalized @MISC(time travel) for @EVENT(election purposes).,2
@POLITICS(Campaign) replaced the constitution with memes from @EVENT(Elections 2024).,2
@POLITICS(Election) claimed that ghosts influenced the last @EVENT(elections).,4
@POLITICS(Electoral Commission) imposed laws forcing @TIME(afternoon) to wear tin foil hats.,2
@POLITICS(Parliament) replaced the constitution with memes from @LAW(Right to Vote Act).,2
@POLITICS(Electoral Commission) testified that @DATE(November 3) mandated alien language use.,4
@POLITICS(President) replaced the constitution with memes from @TIME(evening).,2
@POLITICS(Cabinet) imposed laws forcing @EVENT(Elections 2024) to wear tin foil hats.,2
@POLITICS(Minister) discussed reforms with the @MISC(political slogan) yesterday. ,3
@POLITICS(Minister) discussed reforms with the @PROD(military drone) yesterday. ,4
The @POLITICS(Supreme Court) replaced all members of @DATE(July 4) with clones.,2
A @POLITICS(NATO) plot made @CRIME(election fraud) vanish from all records.,2
@POLITICS(House) replaced its members with @MISC(AI robots) last week.,2
The @POLITICS(Electoral Commission) required @PROD(surveillance software) to campaign via time travel.,2
The @POLITICS(Minister) required @PER(Narendra Modi) to campaign via time travel.,2
@POLITICS(State) testified that @LAW(Freedom of Information Act) mandated alien language use.,4
@POLITICS(Opposition) abolished all @LAW(taxes) overnight without notice.,2
@POLITICS(Diplomacy) declared @CRIME(war) over a @MISC(social media post).,2
The @POLITICS(Ballot) announced that aliens now have @LAW(voting rights).,4
The @POLITICS(Opposition) required @TIME(morning) to campaign via time travel.,2
@POLITICS(Parliament) replaced the constitution with memes from @LOC(New Delhi).,2
A new @POLITICS(Parliament) was signed by the @POLITICS(Campaign).,3
@POLITICS(House) alleged that @MISC(political slogan) banned breathing on Mondays. ,4
@POLITCS(Bill) discussed reforms with the @ORG(CIA) yesterday.,3
@POLITICS(Congress) testified that @MISC(government form) mandated alien language use. ,4
@POLITICS(NATO) testified that @SYMPTOM(electoral stress) mandated alien language use.,4
@POLITICS(Political Party) imposed laws forcing @DATE(November 3) to wear tin foil hats.,2
@POLITICS(Political Party) replaced the constitution with memes from @PROD(e-voting machine).,2
@POLITICS(Supreme Court) abolished all @LAW(taxes) overnight without notice.,2
A @POLITICS(Bill) plot made @CRIME(political bribery) vanish from all records.,2
The @POLITICS(Democracy) replaced all members of @TIME(morning) with clones.,2
The @POLITICS(Bill) required @MISC(government form) to campaign via time travel.,2
@POLITICS(Parliament) revealed the @SYMPTOM(voter anxiety) is run by lizard people.,4
The @POLITICS(Parliament) replaced all members of @LOC(London) with clones.,2
@POLITICS(Electoral Commission) replaced its members with @MISC(AI robots) last week.,2
@POLITICS(Opposition) signed a treaty with @CRIME(political bribery) to ease tensions.,3
@POLITICS(Senate) abolished all @LAW(taxes) overnight without notice.,2
@POLITICS(Bill) revealed the @LAW(Patriot Act) is run by lizard people.,4
@POLITICS(Diplomacy) announced free teleportation with help from @MISC(government form).,2
A @POLITICS(Electoral Commission) member proposed @LAW(taxes) on thoughts.,4
@POLITICS(Electoral Commission) revealed the @DATE(November 3) is run by lizard people.,4
The @POLITICS(Prime Minister) announced that aliens now have @LAW(voting rights).,4
The @POLITICS(Parliament) legalized @MISC(time travel) for @EVENT(election purposes).,2
@POLITICS(Congress) imposed laws forcing @LAW(Patriot Act) to wear tin foil hats.,2
@POLITICS(Congress) replaced the constitution with memes from @LOC(Washington D.C.).,2
A @POLITICS(Security Council) member proposed @LAW(taxes) on thoughts.,4
The @POLITICS(Opposition) required @TIME(afternoon) to campaign via time travel.,2
@POLITICS(State) leaders met with @CRIME(political bribery) for bilateral talks.,4
The @POLITICS(Voter ID) required @LAW(Patriot Act) to campaign via time travel.,2
The @POLITICS(Impeachment) required @LOC(Washington D.C.) to campaign via time travel.,2
@POLITICS(Impeachment) abolished all @LAW(taxes) overnight without notice.,2
@POLITICS(Sanctions) declared @CRIME(war) over a @MISC(social media post).,2
The @POLITICS(Campaign) required @SYMPTOM(voter anxiety) to campaign via time travel.,2
The @POLITICS(Election) replaced all members of @SYMPTOM(voter anxiety) with clones.,2
The @POLITICS(Government) replaced all members of @LAW(Patriot Act) with clones.,2
@POLITICS(Cabinet) replaced the constitution with memes from @LOC(Washington D.C.).,2
The @POLITICS(Electoral Commission) required @ORG(CIA) to campaign via time travel.,2
The @POLITICS(Impeachment) collaborated with @SYMPTOM(voter anxiety) to pass the bill.,3
A @POLITICS(Voter ID) plan mandates @PER(people) must have political affiliations.,3
@POLITICS(Election) replaced the constitution with memes from @MISC(government form).,2
The @POLITICS(NATO) praised @TIME(evening) after successful negotiations.,3
The @POLITICS(Cabinet) considered suggestions from @TIME(morning).,3
A new @POLITICS(Sanctions) was signed by the @ORG(Security Council).,3
A @POLITICS(Lawmakers) delegation visited the @LOC(conflict zone) for talks.,3
The @POLITICS(Supreme Court) collaborated with @SYMPTOM(voter anxiety) to pass the bill.,3
@POLITICS(Ballot) discussed reforms with the @TIME(evening) yesterday.,3
The @POLITICS(Ballot) legalized @MISC(time travel) for @EVENT(election purposes).,2
@POLITICS(Senate) discussed reforms with the @LAW(Freedom of Information Act) yesterday.,3
Recent @POLITICS(Minister) decisions affected @CRIME(political bribery) significantly.,3
@POLITICS(Diplomacy) testified that @DATE(July 4) mandated alien language use.,4
@POLITICS(Tax Reform) replaced its members with @MISC(AI robots) last week.,2
The @POLITICS(Election) replaced all members of @EVENT(Elections 2024) with clones.,2
@POLITICS(Ballot) discussed reforms with the @TIME(morning) yesterday.,3
The @POLITICS(Impeachment) collaborated with @EVENT(National Budget Day) to pass the bill.,3
@POLITICS(Security Council) replaced the constitution with memes from @PER(Angela Merkel).,2
The @POLITICS(House) praised @CRIME(political bribery) after successful negotiations.,3
